country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Slovenia,SI,2021-W43,national,SI,Slovenia,16496,208866,2108977,9903.664193587696,7.897886683328067,TESSy
Slovenia,SI,2021-W44,national,SI,Slovenia,20173,204840,2108977,9712.765952402517,9.848174184729546,TESSy
Slovenia,SI,2021-W45,national,SI,Slovenia,22695,387950,2108977,18395.174532486606,5.849980667611805,TESSy
Slovenia,SI,2021-W46,national,SI,Slovenia,22116,474512,2108977,22499.628967029985,4.660788346764676,TESSy
Slovenia,SI,2021-W47,national,SI,Slovenia,16328,488504,2108977,23163.078592132584,3.342449601231515,TESSy
Slovenia,SI,2021-W48,national,SI,Slovenia,12408,499830,2108977,23700.116217483643,2.48244403097053,TESSy
Slovenia,SI,2021-W49,national,SI,Slovenia,9762,506316,2108977,24007.658689497322,1.9280449363638519,TESSy
Slovenia,SI,2021-W50,national,SI,Slovenia,8517,567296,2108977,26899.107956132284,1.501332637635379,TESSy
Slovenia,SI,2021-W51,national,SI,Slovenia,7602,534047,2108977,25322.5616021417,1.4234702189133166,TESSy
Slovenia,SI,2021-W52,national,SI,Slovenia,10794,582567,2108977,27623.2030979949,1.8528340946191597,TESSy
Slovenia,SI,2022-W01,national,SI,Slovenia,25801,632025,2108977,29968.321133895726,4.08227522645465,TESSy
Slovenia,SI,2022-W02,national,SI,Slovenia,45036,699498,2108977,33167.644787022335,6.43833148915365,TESSy
Slovenia,SI,2022-W03,national,SI,Slovenia,73737,739917,2108977,35084.1663991594,9.965577220147665,TESSy
Slovenia,SI,2022-W04,national,SI,Slovenia,98831,783728,2108977,37161.52428404862,12.610369924259437,TESSy
Slovenia,SI,2022-W05,national,SI,Slovenia,89442,751094,2108977,35614.13898776516,11.908229862041235,TESSy
Slovenia,SI,2022-W06,national,SI,Slovenia,51552,634622,2108977,30091.46140522158,8.123260775705853,TESSy
Slovenia,SI,2022-W07,national,SI,Slovenia,28450,557705,2108977,26444.337704963116,5.101263212630333,TESSy
Slovenia,SI,2022-W08,national,SI,Slovenia,12487,103162,2108977,4891.565910865789,12.104263197689072,TESSy
Slovenia,SI,2022-W09,national,SI,Slovenia,11796,82216,2108977,3898.382960079697,14.347572248710714,TESSy
Slovenia,SI,2022-W10,national,SI,Slovenia,14385,84106,2108977,3987.999869130863,17.10341711649585,TESSy
Slovenia,SI,2022-W11,national,SI,Slovenia,19377,93533,2108977,4434.993838244798,20.7167523761667,TESSy
Slovenia,SI,2022-W12,national,SI,Slovenia,19975,97322,2108977,4614.654403533087,20.524650130494646,TESSy
Slovenia,SI,2022-W13,national,SI,Slovenia,17024,90354,2108977,4284.2572488936585,18.841445868472896,TESSy
Slovenia,SI,2022-W14,national,SI,Slovenia,12973,80978,2108977,3839.6815138334846,16.020400602632815,TESSy
Slovenia,SI,2022-W15,national,SI,Slovenia,9487,66739,2108977,3164.5200492940417,14.2150766418436,TESSy
Slovenia,SI,2022-W16,national,SI,Slovenia,6980,61047,2108977,2894.626162352648,11.433813291398431,TESSy
Slovenia,SI,2022-W17,national,SI,Slovenia,5976,57411,2108977,2722.2202992256434,10.409155039974918,TESSy
Slovenia,SI,2022-W18,national,SI,Slovenia,5157,45601,2108977,2162.233158540847,11.308962522751694,TESSy
Slovenia,SI,2022-W19,national,SI,Slovenia,3803,42140,2108977,1998.125157363025,9.02467963929758,TESSy
Slovenia,SI,2022-W20,national,SI,Slovenia,2754,32171,2108977,1525.431524383623,8.560504802461844,TESSy
Slovenia,SI,2022-W21,national,SI,Slovenia,2024,28927,2108977,1371.6128720227864,6.996923289660179,TESSy
Slovenia,SI,2022-W22,national,SI,Slovenia,1735,23722,2108977,1124.8107494771161,7.313885844363882,TESSy
Slovenia,SI,2022-W23,national,SI,Slovenia,2006,21313,2108977,1010.5847527023766,9.412095903908412,TESSy
Slovenia,SI,2022-W24,national,SI,Slovenia,2852,22317,2108977,1058.1907721136836,12.779495451897656,TESSy
Slovenia,SI,2022-W25,national,SI,Slovenia,4205,25508,2108977,1209.496357712768,16.485024306100048,TESSy
Slovenia,SI,2022-W26,national,SI,Slovenia,6061,27897,2108977,1322.7740274076011,21.726350503638383,TESSy
Slovenia,SI,2022-W27,national,SI,Slovenia,8763,34472,2108977,1634.5365549268672,25.420631236945926,TESSy
Slovenia,SI,2022-W28,national,SI,Slovenia,10755,42331,2108977,2007.181680976132,25.406912192010584,TESSy
Slovenia,SI,2022-W29,national,SI,Slovenia,11498,45334,2108977,2149.572992024095,25.36286231084837,TESSy
Slovenia,SI,2022-W30,national,SI,Slovenia,11462,43367,2108977,2056.3050237152893,26.430234971291537,TESSy
Slovenia,SI,2022-W31,national,SI,Slovenia,10281,40722,2108977,1930.888767397653,25.246795344040077,TESSy
Slovenia,SI,2022-W32,national,SI,Slovenia,9878,39674,2108977,1881.1964284105518,24.89791803196048,TESSy
Slovenia,SI,2022-W33,national,SI,Slovenia,9475,36910,2108977,1750.1376259674714,25.670549986453537,TESSy
Slovenia,SI,2022-W34,national,SI,Slovenia,9414,38592,2108977,1829.8919333876095,24.39365671641791,TESSy
Slovenia,SI,2022-W35,national,SI,Slovenia,8905,37149,2108977,1761.4701345723543,23.97103555950362,TESSy
Slovenia,SI,2022-W36,national,SI,Slovenia,11450,41614,2108977,1973.1841551614834,27.514778680251837,TESSy
Slovenia,SI,2022-W37,national,SI,Slovenia,14452,50191,2108977,2379.874223379392,28.794006893666197,TESSy
Slovenia,SI,2022-W38,national,SI,Slovenia,13998,54379,2108977,2578.453913911816,25.741554644256055,TESSy
Slovenia,SI,2022-W39,national,SI,Slovenia,15883,59299,2108977,2811.7423755688183,26.78460007757298,TESSy
Slovenia,SI,2022-W40,national,SI,Slovenia,15700,60851,2108977,2885.332556969564,25.800726364398283,TESSy
Slovenia,SI,2022-W41,national,SI,Slovenia,12980,56854,2108977,2695.809390050247,22.830407710979,TESSy
Slovenia,SI,2022-W42,national,SI,Slovenia,9798,48796,2108977,2313.7284095559125,20.079514714320847,TESSy
Slovenia,SI,2022-W43,national,SI,Slovenia,7441,42041,2108977,1993.4309383174875,17.699388691991153,TESSy
Slovenia,SI,2022-W44,national,SI,Slovenia,4564,25967,2108977,1231.2604641966223,17.576154349751608,TESSy
Slovenia,SI,2022-W45,national,SI,Slovenia,4333,30228,2108977,1433.301548570705,14.33439195447929,TESSy
Spain,ES,2020-W01,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W02,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W03,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W04,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W05,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W06,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W07,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W08,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W09,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W10,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W11,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W12,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W13,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W14,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W15,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W16,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W17,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2020-W18,national,ES,Spain,8097,315608,47398695,665.8579946135648,2.5655243213099794,Other
Spain,ES,2020-W19,national,ES,Spain,5628,274081,47398695,578.2458778664687,2.0534075692952083,Other
Spain,ES,2020-W20,national,ES,Spain,5335,294200,47398695,620.6921941627296,1.8133922501699524,Other
Spain,ES,2020-W21,national,ES,Spain,4413,302086,47398695,637.3297830246171,1.4608422767026608,Other
Spain,ES,2020-W22,national,ES,Spain,3823,314737,47398695,664.0203912787051,1.2146649424757814,Other
Spain,ES,2020-W23,national,ES,Spain,3041,286646,47398695,604.7550465260699,1.0608904362872673,Other
Spain,ES,2020-W24,national,ES,Spain,2359,238858,47398695,503.9337053477949,0.9876160731480629,Other
Spain,ES,2020-W25,national,ES,Spain,2205,228650,47398695,482.39724743476586,0.9643560026240979,Other
Spain,ES,2020-W26,national,ES,Spain,2352,179742,47398695,379.2129720027102,1.3085422438828989,Other
Spain,ES,2020-W27,national,ES,Spain,2811,174328,47398695,367.79071660095286,1.6124776283786884,Other
Spain,ES,2020-W28,national,ES,Spain,4877,205243,47398695,433.0140312934776,2.3762077147576286,Other
Spain,ES,2020-W29,national,ES,Spain,10237,223963,47398695,472.5087895352393,4.570844291244536,Other
Spain,ES,2020-W30,national,ES,Spain,14525,273358,47398695,576.7205194151443,5.313544875218578,Other
Spain,ES,2020-W31,national,ES,Spain,20324,305471,47398695,644.4713298541236,6.653332067528505,Other
Spain,ES,2020-W32,national,ES,Spain,28302,331442,47398695,699.2639776263883,8.539050572950924,Other
Spain,ES,2020-W33,national,ES,Spain,40126,383376,47398695,808.8323950691048,10.466487208380284,Other
Spain,ES,2020-W34,national,ES,Spain,52061,482628,47398695,1018.230565208599,10.78698293509701,Other
Spain,ES,2020-W35,national,ES,Spain,61073,566594,47398695,1195.3789023094414,10.778970479743872,Other
Spain,ES,2020-W36,national,ES,Spain,65494,626262,47398695,1321.2642246796036,10.457923361149168,Other
Spain,ES,2020-W37,national,ES,Spain,74071,856605,47398695,1807.2333004104858,8.647042685952101,Other
Spain,ES,2020-W38,national,ES,Spain,80806,683322,47398695,1441.6472858588195,11.825464422336761,Other
Spain,ES,2020-W39,national,ES,Spain,72479,756205,47398695,1595.4131226608665,9.584570321539793,Other
Spain,ES,2020-W40,national,ES,Spain,65129,782325,47398695,1650.5201250793932,8.325056721950595,Other
Spain,ES,2020-W41,national,ES,Spain,77783,796417,47398695,1680.2509014224968,9.76661723694999,TESSy
Spain,ES,2020-W42,national,ES,Spain,91150,829266,47398695,1749.5544972282464,10.991648035732805,TESSy
Spain,ES,2020-W43,national,ES,Spain,135296,1073926,47398695,2265.7290459157157,12.598260960252382,TESSy
Spain,ES,2020-W44,national,ES,Spain,144886,1220897,47398695,2575.80298360535,11.867176346571414,TESSy
Spain,ES,2020-W45,national,ES,Spain,133360,1147694,47398695,2421.3620227307947,11.61982200830535,TESSy
Spain,ES,2020-W46,national,ES,Spain,112067,1132881,47398695,2390.1101074618196,9.89221286260428,TESSy
Spain,ES,2020-W47,national,ES,Spain,81224,990637,47398695,2090.009018180775,8.19916881763956,TESSy
Spain,ES,2020-W48,national,ES,Spain,58543,908166,47398695,1916.0147763561845,6.44628845387297,TESSy
Spain,ES,2020-W49,national,ES,Spain,50707,875084,47398695,1846.2196058351396,5.794529439459526,TESSy
Spain,ES,2020-W50,national,ES,Spain,50682,785052,47398695,1656.2734480348036,6.455878081961449,TESSy
Spain,ES,2020-W51,national,ES,Spain,68390,976158,47398695,2059.4617636624807,7.006037956970081,TESSy
Spain,ES,2020-W52,national,ES,Spain,66176,855268,47398695,1804.4125476450351,7.737457732546991,TESSy
Spain,ES,2020-W53,national,ES,Spain,98946,808976,47398695,1706.7474115057387,12.231017978283658,TESSy
Spain,ES,2021-W01,national,ES,Spain,160575,1037869,47398695,2189.657331283066,15.471605761420758,TESSy
Spain,ES,2021-W02,national,ES,Spain,234079,1430103,47398695,3017.1780045843034,16.367981886619354,TESSy
Spain,ES,2021-W03,national,ES,Spain,244648,1723592,47398695,3636.3701574484276,14.194078412988688,TESSy
Spain,ES,2021-W04,national,ES,Spain,202065,1793458,47398695,3783.770840104353,11.266781825947415,TESSy
Spain,ES,2021-W05,national,ES,Spain,130524,1588784,47398695,3351.957263802305,8.215339530106043,TESSy
Spain,ES,2021-W06,national,ES,Spain,75674,1246772,47398695,2630.3930941558624,6.069594119855114,TESSy
Spain,ES,2021-W07,national,ES,Spain,50381,933515,47398695,1969.4951517125103,5.396913814989582,TESSy
Spain,ES,2021-W08,national,ES,Spain,38934,810053,47398695,1709.019625962276,4.806352176956323,TESSy
Spain,ES,2021-W09,national,ES,Spain,33689,792983,47398695,1673.0059762193875,4.2483886792024546,TESSy
Spain,ES,2021-W10,national,ES,Spain,32514,744228,47398695,1570.1444944845,4.368822457633951,TESSy
Spain,ES,2021-W11,national,ES,Spain,34088,716885,47398695,1512.4572522513542,4.755016494974787,TESSy
Spain,ES,2021-W12,national,ES,Spain,42823,800911,47398695,1689.7321751157917,5.3467863470473,TESSy
Spain,ES,2021-W13,national,ES,Spain,43342,638496,47398695,1347.0750618767036,6.788139628126096,TESSy
Spain,ES,2021-W14,national,ES,Spain,60139,830074,47398695,1751.259185511331,7.2450167093536235,TESSy
Spain,ES,2021-W15,national,ES,Spain,58913,870022,47398695,1835.5399869131418,6.771437963637701,TESSy
Spain,ES,2021-W16,national,ES,Spain,57988,878963,47398695,1854.4033754515815,6.597319796168894,TESSy
Spain,ES,2021-W17,national,ES,Spain,52879,876350,47398695,1848.8905654470022,6.034004678496035,TESSy
Spain,ES,2021-W18,national,ES,Spain,41912,818879,47398695,1727.640391787158,5.118216488638737,TESSy
Spain,ES,2021-W19,national,ES,Spain,34696,775189,47398695,1635.464858262448,4.475811705274456,TESSy
Spain,ES,2021-W20,national,ES,Spain,32322,731225,47398695,1542.7112497506523,4.420253683886629,TESSy
Spain,ES,2021-W21,national,ES,Spain,30791,703954,47398695,1485.1759104338212,4.3740073925284895,TESSy
Spain,ES,2021-W22,national,ES,Spain,28290,689689,47398695,1455.080145139017,4.101848804316148,TESSy
Spain,ES,2021-W23,national,ES,Spain,24346,646554,47398695,1364.0755299275645,3.765501412101696,TESSy
Spain,ES,2021-W24,national,ES,Spain,23602,624145,47398695,1316.7978569874128,3.7814930825369104,TESSy
Spain,ES,2021-W25,national,ES,Spain,29774,619139,47398695,1306.2363847781041,4.808936280867463,TESSy
Spain,ES,2021-W26,national,ES,Spain,78954,841832,47398695,1776.0657756505743,9.378830930636992,TESSy
Spain,ES,2021-W27,national,ES,Spain,135325,1054031,47398695,2223.755316470211,12.838806448766688,TESSy
Spain,ES,2021-W28,national,ES,Spain,176561,1221871,47398695,2577.857892501049,14.450052419608944,TESSy
Spain,ES,2021-W29,national,ES,Spain,185738,1272013,47398695,2683.645615137716,14.601894791955743,TESSy
Spain,ES,2021-W30,national,ES,Spain,157668,1209766,47398695,2552.3192146956785,13.03293364171253,TESSy
Spain,ES,2021-W31,national,ES,Spain,119242,1031884,47398695,2177.030401364426,11.555756267177319,TESSy
Spain,ES,2021-W32,national,ES,Spain,90661,892572,47398695,1883.1151363977426,10.157275827608306,TESSy
Spain,ES,2021-W33,national,ES,Spain,68443,778209,47398695,1641.8363416967493,8.794938120736203,TESSy
Spain,ES,2021-W34,national,ES,Spain,51821,727896,47398695,1535.6878496338347,7.119286271665183,TESSy
Spain,ES,2021-W35,national,ES,Spain,34184,690396,47398695,1456.571747386716,4.95136124774767,TESSy
Spain,ES,2021-W36,national,ES,Spain,23168,618712,47398695,1305.3355160938504,3.7445532008430416,TESSy
Spain,ES,2021-W37,national,ES,Spain,17803,630032,47398695,1329.2180301588471,2.825729486756228,TESSy
Spain,ES,2021-W38,national,ES,Spain,14434,640658,47398695,1351.6363688915908,2.2529961383452637,TESSy
Spain,ES,2021-W39,national,ES,Spain,12092,661066,47398695,1394.692406615836,1.829166830543395,TESSy
Spain,ES,2021-W40,national,ES,Spain,10327,570444,47398695,1203.5014888068122,1.810344223096395,TESSy
Spain,ES,2021-W41,national,ES,Spain,10598,534966,47398695,1128.6513267928578,1.9810604786098556,TESSy
Spain,ES,2021-W42,national,ES,Spain,12407,570964,47398695,1204.5985654246388,2.1729916422051128,TESSy
Spain,ES,2021-W43,national,ES,Spain,13413,560700,47398695,1182.9439607989207,2.3921883360085605,TESSy
Spain,ES,2021-W44,national,ES,Spain,16061,535101,47398695,1128.9361447609474,3.001489438442462,TESSy
Spain,ES,2021-W45,national,ES,Spain,25446,640956,47398695,1352.2650781841146,3.970007301593245,TESSy
Spain,ES,2021-W46,national,ES,Spain,40620,755614,47398695,1594.1662528894522,5.375760639691695,TESSy
Spain,ES,2021-W47,national,ES,Spain,59202,890328,47398695,1878.380828839275,6.649459525028978,TESSy
Spain,ES,2021-W48,national,ES,Spain,89849,1097895,47398695,2316.2979487093476,8.183751633808333,TESSy
Spain,ES,2021-W49,national,ES,Spain,115928,1030473,47398695,2174.0535261572077,11.249979378401957,TESSy
Spain,ES,2021-W50,national,ES,Spain,231208,1589200,47398695,3352.834925096566,14.548703750314624,TESSy
Spain,ES,2021-W51,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2021-W52,national,ES,Spain,792881,2524807,47398695,5326.743700433103,31.403628079294773,TESSy
Spain,ES,2022-W01,national,ES,Spain,891639,2233974,47398695,4713.1550773708,39.91268474924059,TESSy
Spain,ES,2022-W02,national,ES,Spain,956068,2455893,47398695,5181.351511892891,38.929546197656,TESSy
Spain,ES,2022-W03,national,ES,Spain,847000,2231534,47398695,4708.007256317922,37.95595316943412,TESSy
Spain,ES,2022-W04,national,ES,Spain,625450,1791657,47398695,3779.971157433765,34.90902555567276,TESSy
Spain,ES,2022-W05,national,ES,Spain,383747,1328590,47398695,2803.0096609199895,28.88377904394885,TESSy
Spain,ES,2022-W06,national,ES,Spain,244820,998828,47398695,2107.2900846742723,24.51072657154185,TESSy
Spain,ES,2022-W07,national,ES,Spain,158823,819457,47398695,1728.8598346431268,19.381492866617773,TESSy
Spain,ES,2022-W08,national,ES,Spain,117910,712043,47398695,1502.2417811292062,16.559393182715088,TESSy
Spain,ES,2022-W09,national,ES,Spain,111225,673298,47398695,1420.499024287483,16.51943121767776,TESSy
Spain,ES,2022-W10,national,ES,Spain,110548,674313,47398695,1422.6404334549718,16.394167100441486,TESSy
Spain,ES,2022-W11,national,ES,Spain,118602,665105,47398695,1403.2137382685326,17.832071627788093,TESSy
Spain,ES,2022-W12,national,ES,Spain,123330,637437,47398695,1344.840823149245,19.34779437026718,TESSy
Spain,ES,2022-W13,national,ES,Spain,66945,448182,47398695,945.5576783284855,14.937012195938257,TESSy
Spain,ES,2022-W14,national,ES,Spain,72097,407678,47398695,860.1038488506908,17.684790447362868,TESSy
Spain,ES,2022-W15,national,ES,Spain,74086,331384,47398695,699.141611388246,22.35654105207252,TESSy
Spain,ES,2022-W16,national,ES,Spain,102408,434739,47398695,917.1961379949386,23.55620268712952,TESSy
Spain,ES,2022-W17,national,ES,Spain,118951,469703,47398695,990.9618819674254,25.32472647609234,TESSy
Spain,ES,2022-W18,national,ES,Spain,120403,464489,47398695,979.9615791109861,25.921604171465848,TESSy
Spain,ES,2022-W19,national,ES,Spain,122948,478194,47398695,1008.8758772788998,25.71090394275127,TESSy
Spain,ES,2022-W20,national,ES,Spain,99711,433107,47398695,913.7530052251439,23.02225547035721,TESSy
Spain,ES,2022-W21,national,ES,Spain,NA,NA,47398695,NA,NA,NA
Spain,ES,2022-W22,national,ES,Spain,76954,357319,47398695,753.8583077023534,21.53649819908821,TESSy
Spain,ES,2022-W23,national,ES,Spain,78977,342429,47398695,722.4439407034307,23.063759202637627,TESSy
Spain,ES,2022-W24,national,ES,Spain,94899,351203,47398695,740.95499886653,27.0211245348132,TESSy
Spain,ES,2022-W25,national,ES,Spain,128528,387447,47398695,817.421239129052,33.17305334665129,TESSy
Spain,ES,2022-W26,national,ES,Spain,161565,440454,47398695,929.2534319773994,36.681469574575324,TESSy
Spain,ES,2022-W27,national,ES,Spain,144858,415437,47398695,876.4734978463015,34.86882487597398,TESSy
Spain,ES,2022-W28,national,ES,Spain,100469,345980,47398695,729.9357081455513,29.038961789698828,TESSy
Spain,ES,2022-W29,national,ES,Spain,67090,278256,47398695,587.0541372499812,24.110890690587084,TESSy
Spain,ES,2022-W30,national,ES,Spain,44926,229083,47398695,483.3107746953793,19.61123261001471,TESSy
Spain,ES,2022-W31,national,ES,Spain,31844,195845,47398695,413.18648118898636,16.259797288672164,TESSy
Spain,ES,2022-W32,national,ES,Spain,22737,171500,47398695,361.8243076101568,13.257725947521866,TESSy
Spain,ES,2022-W33,national,ES,Spain,17241,152657,47398695,322.0700485530245,11.293946559935018,TESSy
Spain,ES,2022-W34,national,ES,Spain,16901,154607,47398695,326.1840858698747,10.931587832374989,TESSy
Spain,ES,2022-W35,national,ES,Spain,14925,154845,47398695,326.68620939880304,9.638670928993509,TESSy
Spain,ES,2022-W36,national,ES,Spain,13253,142911,47398695,301.50830101967995,9.273603851348042,TESSy
Spain,ES,2022-W37,national,ES,Spain,15335,150119,47398695,316.7154707529395,10.215229251460508,TESSy
Spain,ES,2022-W38,national,ES,Spain,16216,144003,47398695,303.8121619171161,11.260876509517162,TESSy
Spain,ES,2022-W39,national,ES,Spain,17460,147653,47398695,311.512795869169,11.825022180382383,TESSy
Spain,ES,2022-W40,national,ES,Spain,21866,156969,47398695,331.1673454300799,13.930139072046073,TESSy
